"nr";"year";"black";"exper";"hisp";"hours";"married";"occ1";"occ2";"occ3";"occ4";"occ5";"occ6";"occ7";"occ8";"occ9";"educ";"union";"lwage";"d81";"d82";"d83";"d84";"d85";"d86";"d87";"expersq"
8903;1987;0;9;1;1408;1;1;0;0;0;0;0;0;0;0;11;0;0,45951709151268;0;0;0;0;0;0;1;81
8908;1980;0;2;1;2430;0;0;0;0;0;0;0;1;0;0;12;1;1,24118304252625;0;0;0;0;0;0;0;4
8908;1981;0;3;1;2580;1;0;0;0;0;0;1;0;0;0;12;1;1,27141404151917;1;0;0;0;0;0;0;9
8908;1982;0;4;1;2354;1;0;0;0;0;0;0;1;0;0;12;0;1,42365396022797;0;1;0;0;0;0;0;16
8908;1983;0;5;1;3889;1;0;1;0;0;0;0;0;0;0;12;0;1,16025102138519;0;0;1;0;0;0;0;25
8908;1984;0;6;1;2867;1;0;1;0;0;0;0;0;0;0;12;0;1,22811698913574;0;0;0;1;0;0;0;36
8908;1985;0;7;1;3048;1;0;1;0;0;0;0;0;0;0;12;0;1,38384401798248;0;0;0;0;1;0;0;49
8908;1986;0;8;1;2768;1;0;1;0;0;0;0;0;0;0;12;1;1,14998197555542;0;0;0;0;0;1;0;64
8908;1987;0;9;1;2704;1;0;1;0;0;0;0;0;0;0;12;1;1,1568820476532;0;0;0;0;0;0;1;81
8911;1980;0;4;1;2080;0;0;0;0;0;1;0;0;0;0;12;0;1,04752194881439;0;0;0;0;0;0;0;16
8911;1981;0;5;1;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,12392997741699;1;0;0;0;0;0;0;25
8911;1982;0;6;1;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,06189501285553;0;1;0;0;0;0;0;36
8911;1983;0;7;1;2080;0;0;0;0;0;1;0;0;0;0;12;0;0,926902413368225;0;0;1;0;0;0;0;49
8911;1984;0;8;1;2080;0;1;0;0;0;0;0;0;0;0;12;1;1,05002403259277;0;0;0;1;0;0;0;64
8911;1985;0;9;1;2080;0;0;0;0;0;1;0;0;0;0;12;0;1,07281494140625;0;0;0;0;1;0;0;81
8911;1986;0;10;1;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,11728596687317;0;0;0;0;0;1;0;100
8911;1987;0;11;1;2080;0;0;0;0;0;1;0;0;0;0;12;0;1,11914205551147;0;0;0;0;0;0;1;121
8917;1980;0;4;1;3720;1;0;0;0;0;0;1;0;0;0;11;0;1,55603396892548;0;0;0;0;0;0;0;16
8917;1981;0;5;1;3084;1;0;0;0;0;0;1;0;0;0;11;0;2,00053310394287;1;0;0;0;0;0;0;25
8917;1982;0;6;1;3387;1;0;0;0;0;0;1;0;0;0;11;0;1,58591902256012;0;1;0;0;0;0;0;36
8917;1983;0;7;1;2920;0;0;0;0;0;0;1;0;0;0;11;0;1,74036598205566;0;0;1;0;0;0;0;49
8917;1984;0;8;1;3570;0;0;0;0;0;0;1;0;0;0;11;0;1,86626803874969;0;0;0;1;0;0;0;64
8917;1985;0;9;1;3200;0;0;0;0;0;0;1;0;0;0;11;0;2,13368701934814;0;0;0;0;1;0;0;81
8917;1986;0;10;1;2380;0;0;0;0;0;1;0;0;0;0;11;0;2,15477705001831;0;0;0;0;0;1;0;100
8917;1987;0;11;1;2930;0;0;0;0;0;0;1;0;0;0;11;0;1,93965804576874;0;0;0;0;0;0;1;121
8991;1980;1;3;0;2280;0;0;1;0;0;0;0;0;0;0;11;0;1,45150196552277;0;0;0;0;0;0;0;9
8991;1981;1;4;0;2336;0;0;0;0;0;0;1;0;0;0;11;1;2,27603697776794;1;0;0;0;0;0;0;16
8991;1982;1;5;0;3220;0;0;0;0;0;0;1;0;0;0;11;0;2,01117610931396;0;1;0;0;0;0;0;25
8991;1983;1;6;0;2440;0;0;0;0;0;0;1;0;0;0;11;1;2,22717809677124;0;0;1;0;0;0;0;36
8991;1984;1;7;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;2,20579504966736;0;0;0;1;0;0;0;49
8991;1985;1;8;0;2080;0;0;0;0;0;0;1;0;0;0;11;0;2,20779395103455;0;0;0;0;1;0;0;64
8991;1986;1;9;0;2080;0;0;0;0;0;0;1;0;0;0;11;0;2,1877269744873;0;0;0;0;0;1;0;81
8991;1987;1;10;0;2080;1;0;0;0;0;1;0;0;0;0;11;1;2,07465291023254;0;0;0;0;0;0;1;100
8997;1980;1;2;0;2080;0;0;0;0;0;0;0;1;0;0;14;1;1,81264305114746;0;0;0;0;0;0;0;4
8997;1981;1;3;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;1,96765005588531;1;0;0;0;0;0;0;9
8997;1982;1;4;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;2,06893992424011;0;1;0;0;0;0;0;16
8997;1983;1;5;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;2,21091794967651;0;0;1;0;0;0;0;25
8997;1984;1;6;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;2,34394502639771;0;0;0;1;0;0;0;36
8997;1985;1;7;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;2,30957698822021;0;0;0;0;1;0;0;49
8997;1986;1;8;0;2080;0;0;0;0;0;1;0;0;0;0;14;1;2,38188290596008;0;0;0;0;0;1;0;64
8997;1987;1;9;0;2080;0;0;0;0;1;0;0;0;0;0;14;1;2,28229188919067;0;0;0;0;0;0;1;81
9014;1980;1;4;0;1704;0;0;0;0;1;0;0;0;0;0;12;0;1,82971096038818;0;0;0;0;0;0;0;16
9014;1981;1;5;0;2358;0;0;0;0;1;0;0;0;0;0;12;0;1,48399198055267;1;0;0;0;0;0;0;25
9014;1982;1;6;0;1920;0;0;0;0;1;0;0;0;0;0;12;0;1,4603910446167;0;1;0;0;0;0;0;36
9014;1983;1;7;0;2080;0;0;0;0;1;0;0;0;0;0;12;1;1,41241002082825;0;0;1;0;0;0;0;49
9014;1984;1;8;0;3342;0;0;0;0;1;0;0;0;0;0;12;0;1,07481300830841;0;0;0;1;0;0;0;64
9014;1985;1;9;0;2238;0;0;0;0;1;0;0;0;0;0;12;0;1,72014594078064;0;0;0;0;1;0;0;81
9014;1986;1;10;0;1430;1;0;0;0;1;0;0;0;0;0;12;0;2,17465496063232;0;0;0;0;0;1;0;100
9014;1987;1;11;0;2080;1;0;0;0;1;0;0;0;0;0;12;0;1,8122889995575;0;0;0;0;0;0;1;121
9015;1980;1;7;0;3381;0;0;0;0;1;0;0;0;0;0;9;0;1,39980602264404;0;0;0;0;0;0;0;49
9015;1981;1;8;0;3512;0;0;0;0;0;0;0;1;0;0;9;0;1,39140701293945;1;0;0;0;0;0;0;64
9015;1982;1;9;0;3688;0;0;0;0;1;0;0;0;0;0;9;0;1,38015103340149;0;1;0;0;0;0;0;81
9015;1983;1;10;0;2836;1;0;0;0;0;0;0;1;0;0;9;1;1,73383700847626;0;0;1;0;0;0;0;100
9015;1984;1;11;0;2860;1;0;0;0;0;0;1;0;0;0;9;0;1,55677700042725;0;0;0;1;0;0;0;121
9015;1985;1;12;0;2140;1;0;0;0;1;0;0;0;0;0;9;0;1,76492297649384;0;0;0;0;1;0;0;144
9015;1986;1;13;0;3480;1;0;0;0;1;0;0;0;0;0;9;0;1,67306303977966;0;0;0;0;0;1;0;169
9015;1987;1;14;0;4245;1;0;0;0;1;0;0;0;0;0;9;1;1,30185604095459;0;0;0;0;0;0;1;196
9027;1980;0;3;0;2280;0;0;1;0;0;0;0;0;0;0;12;0;1,57933604717255;0;0;0;0;0;0;0;9
9027;1981;0;4;0;2422;0;0;1;0;0;0;0;0;0;0;12;0;1,60031294822693;1;0;0;0;0;0;0;16
9027;1982;0;5;0;2182;0;0;0;0;0;0;1;0;0;0;12;0;2,40031504631042;0;1;0;0;0;0;0;25
9027;1983;0;6;0;2203;0;0;0;0;0;0;1;0;0;0;12;1;2,36110496520996;0;0;1;0;0;0;0;36
9027;1984;0;7;0;1779;0;0;0;0;0;1;0;0;0;0;12;1;2,2730770111084;0;0;0;1;0;0;0;49
9027;1985;0;8;0;1350;0;0;0;0;0;0;1;0;0;0;12;1;2,44334697723389;0;0;0;0;1;0;0;64
9027;1986;0;9;0;2167;0;0;0;0;0;0;1;0;0;0;12;1;2,50342607498169;0;0;0;0;0;1;0;81
9027;1987;0;10;0;2404;0;0;0;0;0;0;1;0;0;0;12;1;2,30937600135803;0;0;0;0;0;0;1;100
9066;1980;1;1;0;1070;0;0;0;0;0;0;0;0;0;1;11;1;1,6018830537796;0;0;0;0;0;0;0;1
9066;1981;1;2;0;3065;0;0;0;0;0;0;0;0;0;1;11;0;1,42939794063568;1;0;0;0;0;0;0;4
9066;1982;1;3;0;3300;0;0;0;0;0;0;0;0;0;1;11;0;-1,21673703193665;0;1;0;0;0;0;0;9
9066;1983;1;4;0;3378;0;0;0;0;0;0;0;0;0;1;11;0;1,10696303844452;0;0;1;0;0;0;0;16
9066;1984;1;5;0;3419;0;0;0;0;0;0;0;0;0;1;11;1;1,24619102478027;0;0;0;1;0;0;0;25
9066;1985;1;6;0;3116;0;0;0;0;0;0;0;0;0;1;11;0;1,41584694385529;0;0;0;0;1;0;0;36
9066;1986;1;7;0;3120;0;0;0;0;0;0;0;0;0;1;11;0;1,66893303394318;0;0;0;0;0;1;0;49
9066;1987;1;8;0;2830;0;0;0;0;0;0;0;0;0;1;11;1;1,72752296924591;0;0;0;0;0;0;1;64
9082;1980;0;4;0;1905;0;0;0;0;0;0;0;0;1;0;8;0;-0,0735524967312813;0;0;0;0;0;0;0;16
9082;1981;0;5;0;2055;0;0;0;0;0;0;0;1;0;0;8;0;1,29302597045898;1;0;0;0;0;0;0;25
9082;1982;0;6;0;1760;0;0;0;0;0;0;0;1;0;0;8;0;1,63441395759583;0;1;0;0;0;0;0;36
9082;1983;0;7;0;1600;1;0;0;0;0;0;0;1;0;0;8;0;1,68852603435516;0;0;1;0;0;0;0;49
9082;1984;0;8;0;2080;1;0;0;0;0;0;0;1;0;0;8;0;1,61800801753998;0;0;0;1;0;0;0;64
9082;1985;0;9;0;2080;0;0;0;0;0;1;0;0;0;0;8;0;1,51464700698853;0;0;0;0;1;0;0;81
9082;1986;0;10;0;2080;1;0;0;0;0;1;0;0;0;0;8;0;1,46852898597717;0;0;0;0;0;1;0;100
9082;1987;0;11;0;2080;1;0;0;0;0;0;0;1;0;0;8;0;1,70692801475525;0;0;0;0;0;0;1;121
9131;1980;0;9;0;2048;0;0;0;0;0;1;0;0;0;0;5;0;1,10682904720306;0;0;0;0;0;0;0;81
9131;1981;0;10;0;2290;1;0;0;0;0;1;0;0;0;0;5;0;1,02774596214294;1;0;0;0;0;0;0;100
9131;1982;0;11;0;2340;1;0;0;0;0;0;0;1;0;0;5;0;1,26256501674652;0;1;0;0;0;0;0;121
9131;1983;0;12;0;2340;1;0;0;0;0;1;0;0;0;0;5;0;1,39998805522919;0;0;1;0;0;0;0;144
9131;1984;0;13;0;2140;1;0;0;0;0;1;0;0;0;0;5;0;1,58957004547119;0;0;0;1;0;0;0;169
9131;1985;0;14;0;2280;1;0;0;0;0;1;0;0;0;0;5;0;1,49183297157288;0;0;0;0;1;0;0;196
9131;1986;0;15;0;2180;1;0;0;0;0;0;0;1;0;0;5;0;1,37351500988007;0;0;0;0;0;1;0;225
9131;1987;0;16;0;2220;1;0;0;0;0;0;0;1;0;0;5;0;1,45946705341339;0;0;0;0;0;0;1;256
9132;1980;0;7;0;2080;1;0;0;0;0;1;0;0;0;0;6;0;1,22485601902008;0;0;0;0;0;0;0;49
9132;1981;0;8;0;1976;1;0;0;0;0;1;0;0;0;0;6;0;1,17522299289703;1;0;0;0;0;0;0;64
9132;1982;0;9;0;1980;1;0;0;0;0;1;0;0;0;0;6;0;1,5966739654541;0;1;0;0;0;0;0;81
9132;1983;0;10;0;2090;1;0;0;0;0;1;0;0;0;0;6;0;1,51297497749329;0;0;1;0;0;0;0;100
9132;1984;0;11;0;2080;1;0;0;0;0;1;0;0;0;0;6;0;1,61800801753998;0;0;0;1;0;0;0;121
9132;1985;0;12;0;2080;1;0;0;0;0;1;0;0;0;0;6;0;1,51464700698853;0;0;0;0;1;0;0;144
9132;1986;0;13;0;2080;1;0;0;0;0;1;0;0;0;0;6;0;1,85125505924225;0;0;0;0;0;1;0;169
9132;1987;0;14;0;2080;1;0;0;0;0;1;0;0;0;0;6;1;1,86107897758484;0;0;0;0;0;0;1;196
9154;1980;0;2;0;1104;0;0;0;0;0;0;0;0;0;1;15;1;2,56385397911072;0;0;0;0;0;0;0;4
9154;1981;0;3;0;1261;0;0;0;0;0;0;0;0;0;1;15;1;2,53063297271729;1;0;0;0;0;0;0;9
9154;1982;0;4;0;1870;0;0;0;0;0;0;0;0;0;1;15;1;2,17079305648804;0;1;0;0;0;0;0;16
9154;1983;0;5;0;1865;0;0;0;0;0;0;0;0;0;1;15;1;2,19742298126221;0;0;1;0;0;0;0;25
9154;1984;0;6;0;1820;0;0;0;0;0;0;0;0;0;1;15;1;2,45463705062866;0;0;0;1;0;0;0;36
9154;1985;0;7;0;3226;0;0;0;0;0;0;0;0;0;1;15;1;2,06902408599854;0;0;0;0;1;0;0;49
9154;1986;0;8;0;2452;0;0;0;0;0;0;0;0;0;1;15;0;2,42865610122681;0;0;0;0;0;1;0;64
9154;1987;0;9;0;2030;0;0;0;0;0;0;0;0;0;1;15;1;2,60208892822266;0;0;0;0;0;0;1;81
9158;1980;0;4;0;2367;1;0;0;0;0;0;1;0;0;0;12;0;1,50106596946716;0;0;0;0;0;0;0;16
9158;1981;0;5;0;2402;1;0;0;0;0;0;1;0;0;0;12;0;1,40362894535065;1;0;0;0;0;0;0;25
9158;1982;0;6;0;2348;1;0;1;0;0;0;0;0;0;0;12;0;1,05848205089569;0;1;0;0;0;0;0;36
9158;1983;0;7;0;2550;1;0;0;0;0;0;1;0;0;0;12;0;1,14699101448059;0;0;1;0;0;0;0;49
9158;1984;0;8;0;2600;1;0;0;0;0;0;1;0;0;0;12;0;1,1717209815979;0;0;0;1;0;0;0;64
9158;1985;0;9;0;2190;1;0;0;0;0;0;1;0;0;0;12;0;1,07534801959991;0;0;0;0;1;0;0;81
9158;1986;0;10;0;2255;1;0;0;0;0;0;1;0;0;0;12;0;1,07732498645782;0;0;0;0;0;1;0;100
9158;1987;0;11;0;2340;1;0;0;0;0;0;1;0;0;0;12;0;1,09666895866394;0;0;0;0;0;0;1;121
9184;1980;0;3;0;3120;1;0;0;0;0;0;1;0;0;0;11;0;1,30489897727966;0;0;0;0;0;0;0;9
9184;1981;0;4;0;3120;1;0;0;0;0;0;1;0;0;0;11;0;1,20397305488586;1;0;0;0;0;0;0;16
9184;1982;0;5;0;3120;1;0;0;0;0;0;1;0;0;0;11;0;1,28503799438477;0;1;0;0;0;0;0;25
9184;1983;0;6;0;3612;0;0;0;0;0;0;1;0;0;0;11;0;1,17351603507996;0;0;1;0;0;0;0;36
9184;1984;0;7;0;3088;1;0;0;0;1;0;0;0;0;0;11;0;1,11452400684357;0;0;0;1;0;0;0;49
9184;1985;0;8;0;3132;1;0;0;0;0;1;0;0;0;0;11;0;1,14043498039246;0;0;0;0;1;0;0;64
9184;1986;0;9;0;2756;1;0;0;0;0;0;1;0;0;0;11;0;1,37139105796814;0;0;0;0;0;1;0;81
9184;1987;0;10;0;3295;1;0;0;1;0;0;0;0;0;0;11;0;2,09418797492981;0;0;0;0;0;0;1;100
9230;1980;1;1;0;1190;0;0;0;0;0;0;0;0;0;1;11;0;1,09012305736542;0;0;0;0;0;0;0;1
9230;1981;1;2;0;1958;0;0;0;0;0;0;0;0;0;1;11;0;0,896692395210266;1;0;0;0;0;0;0;4
9230;1982;1;3;0;2022;0;0;0;0;0;0;0;0;0;1;11;0;0,802493393421173;0;1;0;0;0;0;0;9
9230;1983;1;4;0;1219;0;0;0;0;0;0;0;0;0;1;11;0;1,68438303470612;0;0;1;0;0;0;0;16
9230;1984;1;5;0;2444;0;0;0;0;1;0;0;0;0;0;11;0;1,16460299491882;0;0;0;1;0;0;0;25
9230;1985;1;6;0;2181;0;0;1;0;0;0;0;0;0;0;11;0;1,7295960187912;0;0;0;0;1;0;0;36
9230;1986;1;7;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;1,94656503200531;0;0;0;0;0;1;0;49
9230;1987;1;8;0;2080;0;0;0;0;0;0;0;0;0;1;11;1;2,07465291023254;0;0;0;0;0;0;1;64
9265;1980;0;1;1;1610;0;0;1;0;0;0;0;0;0;0;11;0;1,2357280254364;0;0;0;0;0;0;0;1
9265;1981;0;2;1;1770;0;0;1;0;0;0;0;0;0;0;11;0;0,997636377811432;1;0;0;0;0;0;0;4
9265;1982;0;3;1;2430;0;1;0;0;0;0;0;0;0;0;11;0;1,45043802261353;0;1;0;0;0;0;0;9
9265;1983;0;4;1;2456;0;0;0;0;0;1;0;0;0;0;11;1;1,49470496177673;0;0;1;0;0;0;0;16
9265;1984;0;5;1;2192;0;1;0;0;0;0;0;0;0;0;11;0;1,94855403900146;0;0;0;1;0;0;0;25
9265;1985;0;6;1;2540;0;1;0;0;0;0;0;0;0;0;11;0;1,89467000961304;0;0;0;0;1;0;0;36
9265;1986;0;7;1;2220;0;1;0;0;0;0;0;0;0;0;11;0;2,25611901283264;0;0;0;0;0;1;0;49
9265;1987;0;8;1;2080;0;0;0;0;0;1;0;0;0;0;11;0;2,26654410362244;0;0;0;0;0;0;1;64
9367;1980;1;2;0;1220;0;1;0;0;0;0;0;0;0;0;11;0;0,931694388389587;0;0;0;0;0;0;0;4
9367;1981;1;3;0;1450;0;0;0;0;0;0;0;0;0;1;11;0;0,791587173938751;1;0;0;0;0;0;0;9
9367;1982;1;4;0;1312;0;0;1;0;0;0;0;0;0;0;11;0;1,31507098674774;0;1;0;0;0;0;0;16
9367;1983;1;5;0;2584;0;0;0;0;1;0;0;0;0;0;11;0;1,43721199035645;0;0;1;0;0;0;0;25
9367;1984;1;6;0;2308;0;0;1;0;0;0;0;0;0;0;11;0;1,48009300231934;0;0;0;1;0;0;0;36
9367;1985;1;7;0;2080;0;0;1;0;0;0;0;0;0;0;11;0;1,67894995212555;0;0;0;0;1;0;0;49
9367;1986;1;8;0;2280;0;1;0;0;0;0;0;0;0;0;11;0;1,6540869474411;0;0;0;0;0;1;0;64
9367;1987;1;9;0;2240;0;1;0;0;0;0;0;0;0;0;11;0;1,92050194740295;0;0;0;0;0;0;1;81
9390;1980;1;4;0;1720;0;0;0;0;0;1;0;0;0;0;12;0;-0,887685477733612;0;0;0;0;0;0;0;16
9390;1981;1;5;0;2295;0;0;0;0;0;0;0;1;0;0;12;1;1,98107695579529;1;0;0;0;0;0;0;25
9390;1982;1;6;0;2210;0;0;0;0;0;1;0;0;0;0;12;1;1,96635103225708;0;1;0;0;0;0;0;36
9390;1983;1;7;0;2300;0;0;0;0;0;0;0;1;0;0;12;0;2,48986601829529;0;0;1;0;0;0;0;49
9390;1984;1;8;0;2955;0;0;0;0;0;0;0;1;0;0;12;0;2,32002711296082;0;0;0;1;0;0;0;64
9390;1985;1;9;0;2260;0;0;0;0;0;0;0;1;0;0;12;0;2,19378995895386;0;0;0;0;1;0;0;81
9390;1986;1;10;0;2370;0;0;0;0;0;0;0;1;0;0;12;0;2,41388010978699;0;0;0;0;0;1;0;100
9390;1987;1;11;0;2490;0;0;0;0;0;1;0;0;0;0;12;1;2,19198989868164;0;0;0;0;0;0;1;121
9391;1980;1;3;0;1890;0;0;0;0;0;0;1;0;0;0;11;0;1,32064700126648;0;0;0;0;0;0;0;9
9391;1981;1;4;0;1850;0;0;0;0;0;0;0;0;0;1;11;0;1,10758101940155;1;0;0;0;0;0;0;16
9391;1982;1;5;0;2072;0;0;0;0;1;0;0;0;0;0;11;0;1,75889503955841;0;1;0;0;0;0;0;25
9391;1983;1;6;0;3088;0;0;0;0;0;1;0;0;0;0;11;0;1,30493700504303;0;0;1;0;0;0;0;36
9391;1984;1;7;0;2240;0;0;0;0;0;0;0;1;0;0;11;0;1,32075595855713;0;0;0;1;0;0;0;49
9391;1985;1;8;0;2080;0;0;0;0;0;0;0;1;0;0;11;0;1,51464700698853;0;0;0;0;1;0;0;64
9391;1986;1;9;0;1600;0;0;0;0;0;0;1;0;0;0;11;0;2,11361908912659;0;0;0;0;0;1;0;81
9391;1987;1;10;0;1985;0;0;0;0;0;0;1;0;0;0;11;0;1,57135605812073;0;0;0;0;0;0;1;100
9418;1980;1;2;0;1940;0;1;0;0;0;0;0;0;0;0;15;0;2,1328649520874;0;0;0;0;0;0;0;4
9418;1981;1;3;0;1964;0;1;0;0;0;0;0;0;0;0;15;0;2,14639592170715;1;0;0;0;0;0;0;9
9418;1982;1;4;0;1935;0;1;0;0;0;0;0;0;0;0;15;0;2,36890006065369;0;1;0;0;0;0;0;16
9418;1983;1;5;0;2047;1;1;0;0;0;0;0;0;0;0;15;0;2,3700110912323;0;0;1;0;0;0;0;25
9418;1984;1;6;0;2940;1;1;0;0;0;0;0;0;0;0;15;0;2,09027600288391;0;0;0;1;0;0;0;36
9418;1985;1;7;0;2710;1;1;0;0;0;0;0;0;0;0;15;0;2,43965101242065;0;0;0;0;1;0;0;49
9418;1986;1;8;0;2590;1;1;0;0;0;0;0;0;0;0;15;0;2,54825496673584;0;0;0;0;0;1;0;64
9418;1987;1;9;0;2310;1;1;0;0;0;0;0;0;0;0;15;0;2,75472807884216;0;0;0;0;0;0;1;81
9424;1980;0;3;1;2080;0;0;0;0;0;0;1;0;0;0;12;1;2,03578591346741;0;0;0;0;0;0;0;9
9424;1981;0;4;1;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,87770199775696;1;0;0;0;0;0;0;16
9424;1982;0;5;1;2080;0;0;0;0;0;0;1;0;0;0;12;0;1,87282502651215;0;1;0;0;0;0;0;25
9424;1983;0;6;1;2080;0;0;0;0;1;0;0;0;0;0;12;1;1,89725995063782;0;0;1;0;0;0;0;36
9424;1984;0;7;1;2080;0;0;0;0;1;0;0;0;0;0;12;1;1,90568995475769;0;0;0;1;0;0;0;49
9424;1985;0;8;1;2080;0;0;0;0;0;0;1;0;0;0;12;1;1,89601504802704;0;0;0;0;1;0;0;64
9424;1986;0;9;1;2280;0;0;0;0;0;1;0;0;0;0;12;1;2,34723401069641;0;0;0;0;0;1;0;81
9424;1987;0;10;1;2544;1;0;0;0;0;1;0;0;0;0;12;1;2,27874803543091;0;0;0;0;0;0;1;100
9447;1980;0;3;0;774;0;0;0;0;1;0;0;0;0;0;14;0;1,05025601387024;0;0;0;0;0;0;0;9
9447;1981;0;4;0;1685;0;1;0;0;0;0;0;0;0;0;14;0;1,40685296058655;1;0;0;0;0;0;0;16
9447;1982;0;5;0;1595;0;0;0;0;0;0;0;0;0;1;14;0;0,896606028079987;0;1;0;0;0;0;0;25
9447;1983;0;6;0;780;0;0;0;0;0;0;0;0;0;1;14;0;2,41855692863464;0;0;1;0;0;0;0;36
9447;1984;0;7;0;1760;0;0;0;0;0;0;0;0;0;1;14;0;1,84959995746613;0;0;0;1;0;0;0;49
9447;1985;0;8;0;2450;0;0;1;0;0;0;0;0;0;0;14;0;1,75639200210571;0;0;0;0;1;0;0;64
9447;1986;0;9;0;3020;0;0;1;0;0;0;0;0;0;0;14;0;1,77847003936768;0;0;0;0;0;1;0;81
9447;1987;0;10;0;3120;1;0;1;0;0;0;0;0;0;0;14;0;1,96643900871277;0;0;0;0;0;0;1;100
9449;1980;0;2;0;653;0;0;0;0;0;0;0;0;0;1;15;0;1,00060200691223;0;0;0;0;0;0;0;4
9449;1981;0;3;0;1712;0;1;0;0;0;0;0;0;0;0;15;0;1,18510401248932;1;0;0;0;0;0;0;9
9449;1982;0;4;0;1999;0;1;0;0;0;0;0;0;0;0;15;0;1,50708103179932;0;1;0;0;0;0;0;16
9449;1983;0;5;0;2595;0;1;0;0;0;0;0;0;0;0;15;0;1,29655194282532;0;0;1;0;0;0;0;25
9449;1984;0;6;0;1852;0;1;0;0;0;0;0;0;0;0;15;0;1,66511702537537;0;0;0;1;0;0;0;36
9449;1985;0;7;0;1615;1;1;0;0;0;0;0;0;0;0;15;0;1,901211977005;0;0;0;0;1;0;0;49
9449;1986;0;8;0;2574;1;1;0;0;0;0;0;0;0;0;15;1;1,82048296928406;0;0;0;0;0;1;0;64
9449;1987;0;9;0;1940;1;0;0;1;0;0;0;0;0;0;15;1;2,02173089981079;0;0;0;0;0;0;1;81
9453;1980;0;2;0;1870;0;1;0;0;0;0;0;0;0;0;15;1;2,04300904273987;0;0;0;0;0;0;0;4
9453;1981;0;3;0;2025;0;0;0;0;1;0;0;0;0;0;15;1;1,98905694484711;1;0;0;0;0;0;0;9
9453;1982;0;4;0;2080;0;1;0;0;0;0;0;0;0;0;15;1;1,87282502651215;0;1;0;0;0;0;0;16
9453;1983;0;5;0;2080;0;0;0;0;0;0;1;0;0;0;15;1;1,97324597835541;0;0;1;0;0;0;0;25
9453;1984;0;6;0;2080;0;0;0;0;1;0;0;0;0;0;15;1;2,02347302436829;0;0;0;1;0;0;0;36
9453;1985;0;7;0;2010;1;1;0;0;0;0;0;0;0;0;15;1;2,24202799797058;0;0;0;0;1;0;0;49
9453;1986;0;8;0;2465;1;1;0;0;0;0;0;0;0;0;15;1;2,01790308952332;0;0;0;0;0;1;0;64
9453;1987;0;9;0;2635;1;0;1;0;0;0;0;0;0;0;15;0;2,04577708244324;0;0;0;0;0;0;1;81
9468;1980;0;1;0;1368;0;0;0;0;0;0;0;0;0;1;16;0;1,42073094844818;0;0;0;0;0;0;0;1
9468;1981;0;2;0;1671;0;0;0;0;0;0;0;0;0;1;16;0;1,34287595748901;1;0;0;0;0;0;0;4
9468;1982;0;3;0;1824;0;0;0;0;0;0;0;0;0;1;16;0;1,41637396812439;0;1;0;0;0;0;0;9
9468;1983;0;4;0;2560;0;0;1;0;0;0;0;0;0;0;16;0;1,57839500904083;0;0;1;0;0;0;0;16
9468;1984;0;5;0;2440;0;0;1;0;0;0;0;0;0;0;16;0;1,885822057724;0;0;0;1;0;0;0;25
9468;1985;0;6;0;2290;1;0;1;0;0;0;0;0;0;0;16;0;2,0375030040741;0;0;0;0;1;0;0;36
9468;1986;0;7;0;2340;1;0;1;0;0;0;0;0;0;0;16;0;2,20347499847412;0;0;0;0;0;1;0;49
9468;1987;0;8;0;2340;1;0;1;0;0;0;0;0;0;0;16;0;2,16450905799866;0;0;0;0;0;0;1;64
9502;1980;0;5;0;2000;1;0;0;0;0;0;1;0;0;0;12;1;2,07500696182251;0;0;0;0;0;0;0;25
9502;1981;0;6;0;1840;1;0;0;0;0;0;1;0;0;0;12;1;2,1115300655365;1;0;0;0;0;0;0;36
9502;1982;0;7;0;2050;1;0;0;0;0;1;0;0;0;0;12;1;1,99271404743195;0;1;0;0;0;0;0;49
9502;1983;0;8;0;1860;1;0;0;0;0;0;1;0;0;0;12;1;2,4658100605011;0;0;1;0;0;0;0;64
9502;1984;0;9;0;2385;1;0;0;0;0;0;1;0;0;0;12;0;2,17432403564453;0;0;0;1;0;0;0;81
9502;1985;0;10;0;2454;1;0;0;0;0;1;0;0;0;0;12;0;1,70597100257874;0;0;0;0;1;0;0;100
9502;1986;0;11;0;2724;1;0;0;0;0;1;0;0;0;0;12;0;1,5143129825592;0;0;0;0;0;1;0;121
9502;1987;0;12;0;2900;1;0;0;0;0;1;0;0;0;0;12;0;1,61970794200897;0;0;0;0;0;0;1;144
9505;1980;0;5;0;2080;0;0;0;0;0;1;0;0;0;0;8;0;1,11949598789215;0;0;0;0;0;0;0;25
9505;1981;0;6;0;2080;0;0;0;0;0;0;1;0;0;0;8;0;1,0791939496994;1;0;0;0;0;0;0;36
9505;1982;0;7;0;2080;0;0;0;0;0;0;0;1;0;0;8;0;0,912524223327637;0;1;0;0;0;0;0;49
